"ITTER107","Territorio","TIPO_DATO_CN1","Tipo aggregato (milioni di euro)","VAL","Valutazione","CORREZ","Correzione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",12035.5,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",17230,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",270130.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",270353.7,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",271474.3,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",5358,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",5455.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",5635,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",258385.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",262805.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",274240.6,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",4318.5,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",5173.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",7599,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",263958.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",264175.9,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",265270.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",262064,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",262096.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",271114.4,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",263233.2,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",271924.4,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",281521.4,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",6708.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",11962.8,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",17106.6,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",264196,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",269175.6,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","Y","prezzi dell'anno precedente","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",280866.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",4278.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",5112.3,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","V","prezzi correnti","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",7506,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",264584.7,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",264869.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",265964.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",271300.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",271521.3,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","V","prezzi correnti","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",272535.6,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",10942.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",10982.1,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","Y","prezzi dell'anno precedente","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",11192.6,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",256204.1,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",256235.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",265052.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q1","T1-2019",6557.4,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q2","T2-2019",11693.9,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2019M11","Nov-2019","2019-Q3","T3-2019",16722,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q1","T1-2019",258158.9,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q2","T2-2019",263024.8,,
"IT","Italia","P31_D_W2_S14","spesa per consumi finali sul territorio economico delle famiglie residenti e non residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2019M11","Nov-2019","2019-Q3","T3-2019",274448.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",258668.8,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",258947.1,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",260017.6,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q1","T1-2019",10696,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q2","T2-2019",10735.2,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","Y","dati destagionalizzati","2019M11","Nov-2019","2019-Q3","T3-2019",10940.9,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q1","T1-2019",4283.8,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q2","T2-2019",4989.1,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q4","T4-2019",5088.3,,
"IT","Italia","P31_D_W1_S14","spesa per consumi finali nel resto del mondo delle famiglie residenti (+) ","L_2015","valori concatenati con anno di riferimento 2015","N","dati grezzi","2020M3","Mar-2020","2019-Q3","T3-2019",7182.9,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q1","T1-2019",256530.3,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q2","T2-2019",256553.4,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q4","T4-2019",259616.5,,
"IT","Italia","P31_D_W0_S14","spesa per consumi finali sul territorio economico e all'estero delle famiglie residenti","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q3","T3-2019",265642.6,,
"IT","Italia","P31_C_W1_S14","spesa per consumi finali nel territorio economico delle famiglie non residenti (-)","L_2015","valori concatenati con anno di riferimento 2015","W","dati corretti per gli effetti di calendario","2020M3","Mar-2020","2019-Q1","T1-2019",6552.8,,
